customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,price,date,month,year
1974,24,Male,Skirt,Clothing,20,Thirumangalam,XL,Red,Fall,4.5,No,Debit Card,Standard,No,No,9,Venmo,Every 3 Months,1660,2021-08-08,8,2021
1449,64,Male,Boots,Footwear,95,Iyer Bungalow,M,Black,Summer,3.6,No,Bank Transfer,Free Shipping,Yes,Yes,11,Credit Card,Every 3 Months,7885,2022-04-06,4,2022
2003,31,Male,Shirt,Clothing,65,CS Nagar,M,Red,Summer,2.7,No,Cash,Express,No,No,19,PayPal,Every 3 Months,5395,2024-11-15,11,2024
1563,37,Male,Scarf,Accessories,75,Ponmeni,M,Purple,Winter,3.2,No,Credit Card,Next Day Air,Yes,Yes,23,Venmo,Bi-Weekly,6225,2020-03-08,3,2020
1549,69,Male,Dress,Clothing,32,Iyer Bungalow,M,Silver,Summer,3.7,No,PayPal,Store Pickup,Yes,Yes,43,Bank Transfer,Weekly,2656,2021-02-08,2,2021
854,62,Male,Hat,Accessories,43,Iyer Bungalow,L,Orange,Winter,4.0,Yes,PayPal,Free Shipping,Yes,Yes,35,Cash,Monthly,3569,2021-06-21,6,2021
296,53,Male,Sunglasses,Accessories,42,BB Kulam,M,Indigo,Winter,2.7,Yes,Venmo,Store Pickup,Yes,Yes,24,Credit Card,Quarterly,3486,2022-07-20,7,2022
1642,50,Male,Hoodie,Clothing,32,Meenakshi Nagar,L,Violet,Summer,3.4,No,Bank Transfer,Free Shipping,Yes,Yes,1,Bank Transfer,Every 3 Months,2656,2024-04-11,4,2024
3486,50,Female,Shirt,Clothing,21,KK Nagar,XL,Brown,Winter,3.4,No,Debit Card,Standard,No,No,23,Debit Card,Fortnightly,1743,2024-09-24,9,2024
3372,49,Female,Hoodie,Clothing,99,Anna Nagar,S,Turquoise,Winter,4.0,No,PayPal,Next Day Air,No,No,28,PayPal,Annually,8217,2022-07-08,7,2022
530,32,Male,Shorts,Clothing,84,Iyer Bungalow,M,Orange,Fall,3.7,Yes,Cash,Standard,Yes,Yes,6,Credit Card,Monthly,6972,2021-10-01,10,2021
1603,54,Male,Sunglasses,Accessories,48,Meenakshi Nagar,S,Charcoal,Winter,2.8,No,Credit Card,Free Shipping,Yes,Yes,13,Venmo,Fortnightly,3984,2021-12-15,12,2021
3650,68,Female,Skirt,Clothing,57,Iyer Bungalow,M,Brown,Fall,4.4,No,Debit Card,Standard,No,No,33,Credit Card,Fortnightly,4731,2024-03-07,3,2024
3483,66,Female,Gloves,Accessories,61,Palangantham,M,Gold,Winter,3.9,No,Venmo,Next Day Air,No,No,35,Debit Card,Weekly,5063,2023-07-06,7,2023
3772,21,Female,T-shirt,Clothing,86,Anna Nagar,M,Red,Winter,2.6,No,Bank Transfer,Express,No,No,28,Venmo,Bi-Weekly,7138,2023-10-23,10,2023
2484,32,Male,Skirt,Clothing,96,Anna Nagar,S,Teal,Fall,2.9,No,PayPal,Standard,No,No,8,Debit Card,Monthly,7968,2024-09-06,9,2024
431,24,Male,Shirt,Clothing,40,Palangantham,M,Brown,Summer,3.5,Yes,Debit Card,Store Pickup,Yes,Yes,40,Debit Card,Annually,3320,2023-03-23,3,2023
1413,25,Male,Shorts,Clothing,100,Meenakshi Nagar,M,Charcoal,Summer,2.6,No,Debit Card,2-Day Shipping,Yes,Yes,43,Venmo,Annually,8300,2022-10-18,10,2022
854,62,Male,Hat,Accessories,43,Iyer Bungalow,L,Orange,Winter,4.0,Yes,PayPal,Free Shipping,Yes,Yes,35,Cash,Monthly,3569,2021-05-21,5,2021
3695,45,Female,Sweater,Clothing,41,Chinna Chokikulam,M,Blue,Winter,2.6,No,Venmo,Express,No,No,11,PayPal,Bi-Weekly,3403,2022-06-10,6,2022
2382,62,Male,Sandals,Footwear,23,Ponmeni,M,Teal,Summer,4.5,No,Bank Transfer,Free Shipping,No,No,23,PayPal,Annually,1909,2021-11-18,11,2021
2980,31,Female,Jeans,Clothing,91,Palangantham,L,Olive,Fall,2.6,No,PayPal,Next Day Air,No,No,14,PayPal,Weekly,7553,2022-12-27,12,2022
2399,65,Male,Jacket,Outerwear,81,Chinna Chokikulam,M,Orange,Winter,4.3,No,PayPal,Free Shipping,No,No,44,Bank Transfer,Fortnightly,6723,2020-10-21,10,2020
887,19,Male,Shorts,Clothing,54,BB Kulam,S,Brown,Summer,3.6,Yes,PayPal,Express,Yes,Yes,48,Bank Transfer,Monthly,4482,2023-12-20,12,2023
248,29,Male,Sweater,Clothing,66,CS Nagar,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14,Debit Card,Weekly,5478,2022-09-25,9,2022
1382,30,Male,Shoes,Footwear,86,CS Nagar,L,Green,Winter,2.9,No,Cash,Standard,Yes,Yes,48,Venmo,Quarterly,7138,2023-10-03,10,2023
3812,46,Female,Belt,Accessories,30,Iyer Bungalow,M,Maroon,Winter,4.0,No,Venmo,Standard,No,No,14,Cash,Monthly,2490,2024-01-08,1,2024
285,63,Male,Skirt,Clothing,45,CS Nagar,M,Red,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,4,PayPal,Quarterly,3735,2021-04-18,4,2021
121,64,Male,Hat,Accessories,84,Anna Nagar,L,Red,Summer,4.0,Yes,PayPal,Express,Yes,Yes,32,Bank Transfer,Annually,6972,2022-10-16,10,2022
694,46,Male,Shorts,Clothing,52,Ponmeni,L,Turquoise,Spring,3.1,Yes,Credit Card,Free Shipping,Yes,Yes,30,Cash,Every 3 Months,4316,2022-11-04,11,2022
1976,53,Male,Jacket,Outerwear,77,Chinna Chokikulam,L,Turquoise,Fall,2.9,No,Credit Card,Express,No,No,4,Cash,Quarterly,6391,2024-02-04,2,2024
3888,40,Female,Shirt,Clothing,34,Palangantham,M,Charcoal,Spring,2.7,No,PayPal,Express,No,No,1,Credit Card,Quarterly,2822,2022-06-21,6,2022
2657,52,Female,Shorts,Clothing,76,BB Kulam,L,Yellow,Winter,3.6,No,Bank Transfer,Express,No,No,29,Bank Transfer,Fortnightly,6308,2023-06-15,6,2023
293,60,Male,Shoes,Footwear,99,Thirumangalam,M,Green,Spring,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,24,Cash,Quarterly,8217,2024-03-23,3,2024
2693,40,Female,Sneakers,Footwear,90,Iyer Bungalow,XL,Violet,Spring,4.2,No,Venmo,Free Shipping,No,No,18,Debit Card,Every 3 Months,7470,2024-04-26,4,2024
3695,45,Female,Sweater,Clothing,41,Chinna Chokikulam,M,Blue,Winter,2.6,No,Venmo,Express,No,No,11,PayPal,Bi-Weekly,3403,2023-06-18,6,2023
1,55,Male,Blouse,Clothing,53,CS Nagar,L,Gray,Winter,3.1,Yes,Credit Card,Express,Yes,Yes,14,Venmo,Fortnightly,4399,2020-06-23,6,2020
149,37,Male,Gloves,Accessories,90,CS Nagar,M,Gray,Fall,2.6,Yes,PayPal,Store Pickup,Yes,Yes,47,Debit Card,Annually,7470,2023-10-04,10,2023
2370,24,Male,Sweater,Clothing,23,Palangantham,M,Cyan,Winter,4.6,No,Debit Card,Standard,No,No,24,PayPal,Monthly,1909,2020-06-04,6,2020
1235,38,Male,Gloves,Accessories,99,Thirumangalam,M,Indigo,Fall,4.1,No,Cash,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly,8217,2021-04-16,4,2021
3424,33,Female,Boots,Footwear,71,Chinna Chokikulam,M,Brown,Spring,3.8,No,Venmo,Next Day Air,No,No,21,PayPal,Bi-Weekly,5893,2021-04-23,4,2021
2888,23,Female,Sandals,Footwear,28,BB Kulam,L,Blue,Winter,2.8,No,Debit Card,Express,No,No,12,Cash,Bi-Weekly,2324,2024-09-30,9,2024
3132,34,Female,Jacket,Outerwear,59,Ponmeni,M,Peach,Fall,2.9,No,Cash,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,4897,2021-08-07,8,2021
184,58,Male,Skirt,Clothing,29,Palangantham,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,2407,2023-08-23,8,2023
3535,65,Female,Shoes,Footwear,83,CS Nagar,M,Gray,Fall,3.2,No,Venmo,Express,No,No,7,Cash,Weekly,6889,2022-04-30,4,2022
130,24,Male,Dress,Clothing,67,Meenakshi Nagar,XL,Olive,Summer,4.2,Yes,Cash,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,5561,2020-06-21,6,2020
3368,44,Female,T-shirt,Clothing,48,Meenakshi Nagar,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,6,Venmo,Fortnightly,3984,2020-09-25,9,2020
3254,36,Female,Backpack,Accessories,60,Chinna Chokikulam,M,Brown,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,8,Venmo,Fortnightly,4980,2022-05-21,5,2022
1826,23,Male,Boots,Footwear,75,KK Nagar,M,Pink,Winter,4.9,No,Bank Transfer,Next Day Air,No,No,41,Credit Card,Weekly,6225,2022-11-22,11,2022
1144,68,Male,Boots,Footwear,23,Thirumangalam,L,Teal,Winter,4.4,No,Cash,Standard,Yes,Yes,43,PayPal,Quarterly,1909,2023-01-24,1,2023
463,59,Male,Jacket,Outerwear,81,Ponmeni,M,White,Fall,3.3,Yes,Debit Card,Express,Yes,Yes,48,Venmo,Every 3 Months,6723,2020-05-18,5,2020
3615,46,Female,Gloves,Accessories,25,Anna Nagar,L,Maroon,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Annually,2075,2020-11-06,11,2020
514,22,Male,Scarf,Accessories,65,Ponmeni,M,Peach,Fall,3.6,Yes,PayPal,Store Pickup,Yes,Yes,45,Venmo,Annually,5395,2022-10-30,10,2022
1750,43,Male,Hoodie,Clothing,70,BB Kulam,L,Pink,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,36,Debit Card,Every 3 Months,5810,2021-10-14,10,2021
2580,65,Male,Blouse,Clothing,20,Chinna Chokikulam,M,Purple,Summer,3.7,No,Venmo,Express,No,No,40,Venmo,Weekly,1660,2021-07-29,7,2021
1588,41,Male,Socks,Clothing,99,Iyer Bungalow,M,Beige,Summer,3.5,No,Venmo,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,8217,2020-10-31,10,2020
3460,68,Female,Hoodie,Clothing,37,Thirumangalam,L,Green,Fall,3.8,No,Venmo,Express,No,No,21,PayPal,Annually,3071,2024-07-29,7,2024
1560,43,Male,Scarf,Accessories,94,Thirumangalam,L,Beige,Fall,4.5,No,Venmo,Store Pickup,Yes,Yes,23,PayPal,Fortnightly,7802,2024-04-25,4,2024
3792,40,Female,Sunglasses,Accessories,51,Meenakshi Nagar,M,Gray,Spring,3.7,No,Credit Card,Store Pickup,No,No,1,Venmo,Weekly,4233,2023-01-06,1,2023
3066,49,Female,Jacket,Outerwear,59,Ponmeni,M,Beige,Fall,2.8,No,Debit Card,Store Pickup,No,No,7,Venmo,Bi-Weekly,4897,2022-06-11,6,2022
3152,52,Female,T-shirt,Clothing,64,KK Nagar,L,Orange,Fall,3.1,No,Cash,2-Day Shipping,No,No,47,Bank Transfer,Quarterly,5312,2022-11-07,11,2022
1024,61,Male,Sunglasses,Accessories,71,Chinna Chokikulam,S,Turquoise,Winter,3.5,Yes,Bank Transfer,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months,5893,2024-03-05,3,2024
558,18,Male,Shirt,Clothing,60,BB Kulam,M,White,Spring,2.9,Yes,PayPal,Free Shipping,Yes,Yes,31,Debit Card,Weekly,4980,2021-01-18,1,2021
2141,53,Male,Handbag,Accessories,90,Palangantham,M,Brown,Fall,3.7,No,Cash,Standard,No,No,36,Cash,Fortnightly,7470,2023-08-03,8,2023
1544,56,Male,Jeans,Clothing,89,KK Nagar,M,Indigo,Fall,4.0,No,Bank Transfer,Standard,Yes,Yes,24,Venmo,Annually,7387,2020-09-26,9,2020
1037,68,Male,Handbag,Accessories,47,Chinna Chokikulam,M,Yellow,Fall,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,3901,2023-06-30,6,2023
3187,38,Female,Jewelry,Accessories,93,Chinna Chokikulam,S,Cyan,Winter,4.8,No,PayPal,Store Pickup,No,No,43,Venmo,Annually,7719,2020-07-19,7,2020
2894,69,Female,Belt,Accessories,20,Chinna Chokikulam,S,Orange,Spring,3.1,No,Credit Card,Free Shipping,No,No,44,Debit Card,Every 3 Months,1660,2021-10-22,10,2021
2424,49,Male,Backpack,Accessories,81,Thirumangalam,M,Purple,Summer,2.8,No,PayPal,Free Shipping,No,No,7,Credit Card,Every 3 Months,6723,2022-02-09,2,2022
595,35,Male,Hoodie,Clothing,83,BB Kulam,S,Brown,Winter,2.5,Yes,Cash,Next Day Air,Yes,Yes,6,Debit Card,Monthly,6889,2021-01-06,1,2021
3886,49,Female,Socks,Clothing,64,BB Kulam,L,Purple,Winter,3.2,No,Venmo,Free Shipping,No,No,39,Cash,Quarterly,5312,2023-07-30,7,2023
3898,46,Female,Belt,Accessories,33,Iyer Bungalow,L,Green,Spring,2.9,No,Credit Card,Standard,No,No,24,Venmo,Quarterly,2739,2024-10-10,10,2024
544,53,Male,Skirt,Clothing,98,Ponmeni,S,Red,Spring,4.3,Yes,Debit Card,Express,Yes,Yes,11,Credit Card,Monthly,8134,2022-06-25,6,2022
2632,53,Male,Skirt,Clothing,44,Thirumangalam,S,Violet,Summer,2.7,No,PayPal,Express,No,No,3,Cash,Weekly,3652,2020-04-09,4,2020
2088,54,Male,Hat,Accessories,91,Iyer Bungalow,M,Blue,Summer,4.7,No,Credit Card,Standard,No,No,1,Credit Card,Weekly,7553,2024-04-19,4,2024
2409,23,Male,Sneakers,Footwear,55,Palangantham,XL,Black,Fall,4.2,No,PayPal,Next Day Air,No,No,44,Debit Card,Every 3 Months,4565,2024-05-30,5,2024
1125,42,Male,Sweater,Clothing,20,Meenakshi Nagar,M,Orange,Spring,4.9,No,Debit Card,Express,Yes,Yes,40,Cash,Quarterly,1660,2022-12-30,12,2022
2488,57,Male,Boots,Footwear,21,Thirumangalam,L,Violet,Spring,3.0,No,PayPal,Next Day Air,No,No,16,PayPal,Bi-Weekly,1743,2020-11-07,11,2020
1639,68,Male,Jacket,Outerwear,51,KK Nagar,M,Black,Spring,4.6,No,PayPal,Free Shipping,Yes,Yes,18,Venmo,Weekly,4233,2022-09-04,9,2022
1156,67,Male,T-shirt,Clothing,53,CS Nagar,S,Red,Fall,2.6,No,Debit Card,Express,Yes,Yes,47,PayPal,Quarterly,4399,2022-09-27,9,2022
3404,30,Female,Boots,Footwear,65,Palangantham,M,Olive,Summer,3.9,No,Credit Card,Standard,No,No,1,Cash,Bi-Weekly,5395,2020-01-29,1,2020
452,66,Male,Jewelry,Accessories,31,KK Nagar,M,Pink,Summer,4.3,Yes,Cash,Express,Yes,Yes,26,Credit Card,Fortnightly,2573,2023-01-11,1,2023
3469,36,Female,Sunglasses,Accessories,89,Meenakshi Nagar,S,Indigo,Winter,3.5,No,Credit Card,Standard,No,No,36,Debit Card,Quarterly,7387,2021-10-08,10,2021
1888,64,Male,Hoodie,Clothing,44,Iyer Bungalow,XL,Gold,Fall,3.5,No,Cash,Express,No,No,3,PayPal,Monthly,3652,2023-05-17,5,2023
73,18,Male,Dress,Clothing,26,Meenakshi Nagar,M,Olive,Winter,2.9,Yes,Debit Card,Store Pickup,Yes,Yes,21,Bank Transfer,Every 3 Months,2158,2020-02-15,2,2020
3866,25,Female,Shorts,Clothing,42,Meenakshi Nagar,M,Olive,Spring,4.2,No,Cash,Store Pickup,No,No,28,Cash,Every 3 Months,3486,2020-07-18,7,2020
2116,44,Male,Scarf,Accessories,85,Iyer Bungalow,M,Violet,Winter,3.4,No,Credit Card,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly,7055,2021-08-27,8,2021
484,23,Male,Hoodie,Clothing,73,Iyer Bungalow,M,White,Fall,3.9,Yes,Venmo,Store Pickup,Yes,Yes,12,Debit Card,Weekly,6059,2022-01-02,1,2022
21,21,Male,Pants,Clothing,51,Thirumangalam,M,Black,Winter,2.8,Yes,Credit Card,Express,Yes,Yes,50,Cash,Every 3 Months,4233,2021-05-17,5,2021
1584,37,Male,Scarf,Accessories,92,KK Nagar,XL,Yellow,Summer,4.3,No,Cash,Next Day Air,Yes,Yes,8,Venmo,Annually,7636,2024-10-06,10,2024
2695,66,Female,Sunglasses,Accessories,27,Ponmeni,M,Olive,Spring,4.9,No,Venmo,Express,No,No,34,Credit Card,Every 3 Months,2241,2023-04-05,4,2023
1850,30,Male,Skirt,Clothing,40,CS Nagar,M,Maroon,Winter,4.5,No,Credit Card,Store Pickup,No,No,35,Bank Transfer,Monthly,3320,2021-03-14,3,2021
3786,64,Female,Jeans,Clothing,94,Chinna Chokikulam,L,Lavender,Winter,3.8,No,Debit Card,Standard,No,No,6,Cash,Monthly,7802,2021-12-01,12,2021
573,56,Male,Scarf,Accessories,97,Anna Nagar,XL,Cyan,Summer,4.6,Yes,Credit Card,Next Day Air,Yes,Yes,26,Bank Transfer,Annually,8051,2020-07-06,7,2020
2003,31,Male,Shirt,Clothing,65,CS Nagar,M,Red,Summer,2.7,No,Cash,Express,No,No,19,PayPal,Every 3 Months,5395,2020-08-12,8,2020
24,31,Male,Pants,Clothing,88,Chinna Chokikulam,XL,White,Winter,4.4,Yes,Credit Card,Express,Yes,Yes,40,Credit Card,Weekly,7304,2024-06-06,6,2024
3320,23,Female,Shorts,Clothing,31,Palangantham,M,Indigo,Summer,4.3,No,Cash,Next Day Air,No,No,17,Credit Card,Every 3 Months,2573,2022-10-22,10,2022
2700,25,Female,Boots,Footwear,96,BB Kulam,M,Violet,Fall,3.6,No,Venmo,2-Day Shipping,No,No,49,Debit Card,Annually,7968,2020-08-17,8,2020
3674,32,Female,Socks,Clothing,28,BB Kulam,M,Pink,Summer,4.2,No,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,2324,2023-10-18,10,2023
2271,27,Male,Blouse,Clothing,72,CS Nagar,L,Purple,Spring,3.5,No,Debit Card,Express,No,No,7,Venmo,Weekly,5976,2021-10-05,10,2021
2757,42,Female,Hat,Accessories,23,KK Nagar,L,Violet,Winter,4.1,No,Bank Transfer,Free Shipping,No,No,41,PayPal,Monthly,1909,2023-07-15,7,2023
2196,58,Male,Jeans,Clothing,62,CS Nagar,M,Brown,Fall,3.7,No,Credit Card,Next Day Air,No,No,2,Cash,Monthly,5146,2022-06-07,6,2022
2613,55,Male,Sunglasses,Accessories,22,Chinna Chokikulam,M,Turquoise,Winter,3.8,No,Cash,Next Day Air,No,No,27,Venmo,Quarterly,1826,2022-09-24,9,2022
3292,29,Female,Belt,Accessories,51,Meenakshi Nagar,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11,Cash,Monthly,4233,2020-10-23,10,2020
1218,50,Male,Boots,Footwear,63,Meenakshi Nagar,XL,Cyan,Fall,2.6,No,Debit Card,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,5229,2024-04-01,4,2024
3065,22,Female,Belt,Accessories,76,BB Kulam,S,Cyan,Winter,3.6,No,Debit Card,Express,No,No,49,Bank Transfer,Quarterly,6308,2020-01-27,1,2020
1769,25,Male,Sandals,Footwear,45,Meenakshi Nagar,M,Indigo,Summer,3.9,No,Venmo,2-Day Shipping,No,No,2,PayPal,Every 3 Months,3735,2022-03-19,3,2022
1543,59,Male,Blouse,Clothing,44,KK Nagar,M,Maroon,Winter,3.5,No,Venmo,Next Day Air,Yes,Yes,43,PayPal,Weekly,3652,2024-03-06,3,2024
3064,26,Female,Sunglasses,Accessories,43,KK Nagar,L,Brown,Winter,3.9,No,Debit Card,Store Pickup,No,No,24,Credit Card,Fortnightly,3569,2022-01-31,1,2022
896,40,Male,Hat,Accessories,69,CS Nagar,XL,Olive,Spring,4.7,Yes,Debit Card,Next Day Air,Yes,Yes,33,Debit Card,Quarterly,5727,2021-03-09,3,2021
938,32,Male,Shorts,Clothing,24,BB Kulam,M,Magenta,Summer,2.7,Yes,Debit Card,Express,Yes,Yes,18,Venmo,Quarterly,1992,2023-11-01,11,2023
1525,22,Male,Socks,Clothing,76,Iyer Bungalow,L,Pink,Summer,4.4,No,Debit Card,Free Shipping,Yes,Yes,6,Cash,Bi-Weekly,6308,2020-10-09,10,2020
3135,35,Female,Boots,Footwear,66,KK Nagar,L,Gray,Spring,4.4,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Weekly,5478,2020-09-23,9,2020
636,27,Male,Hoodie,Clothing,59,Thirumangalam,M,Brown,Fall,4.3,Yes,PayPal,2-Day Shipping,Yes,Yes,28,Cash,Quarterly,4897,2020-10-07,10,2020
467,38,Male,Jeans,Clothing,24,Iyer Bungalow,L,Turquoise,Winter,4.6,Yes,Credit Card,Free Shipping,Yes,Yes,25,PayPal,Weekly,1992,2021-09-30,9,2021
1686,33,Male,Blouse,Clothing,48,Anna Nagar,M,Pink,Winter,4.6,No,Venmo,Standard,No,No,43,PayPal,Bi-Weekly,3984,2023-10-17,10,2023
1442,34,Male,Pants,Clothing,25,Thirumangalam,S,Turquoise,Summer,3.4,No,Debit Card,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,2075,2021-10-17,10,2021
2544,27,Male,Scarf,Accessories,56,CS Nagar,L,Peach,Spring,2.7,No,Debit Card,Next Day Air,No,No,30,PayPal,Bi-Weekly,4648,2022-07-20,7,2022
1822,57,Male,Shorts,Clothing,53,CS Nagar,M,Teal,Spring,2.8,No,Credit Card,Express,No,No,29,PayPal,Quarterly,4399,2022-06-29,6,2022
3581,51,Female,Blouse,Clothing,83,Anna Nagar,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Bi-Weekly,6889,2022-08-26,8,2022
1707,37,Male,Sunglasses,Accessories,87,Anna Nagar,M,Brown,Spring,3.0,No,Credit Card,Standard,No,No,25,Venmo,Fortnightly,7221,2021-07-20,7,2021
1509,35,Male,Blouse,Clothing,84,Thirumangalam,L,Beige,Spring,4.4,No,Credit Card,Store Pickup,Yes,Yes,3,Cash,Every 3 Months,6972,2020-02-26,2,2020
3822,20,Female,Sneakers,Footwear,48,BB Kulam,M,Gold,Summer,4.6,No,PayPal,Free Shipping,No,No,34,Credit Card,Every 3 Months,3984,2020-06-29,6,2020
3533,61,Female,Pants,Clothing,68,Ponmeni,L,Indigo,Fall,4.6,No,Credit Card,Standard,No,No,12,Credit Card,Annually,5644,2022-08-28,8,2022
1795,60,Male,Backpack,Accessories,40,KK Nagar,L,Indigo,Spring,3.7,No,Bank Transfer,Express,No,No,21,Debit Card,Fortnightly,3320,2021-08-06,8,2021
3043,53,Female,Coat,Outerwear,27,Iyer Bungalow,L,Turquoise,Winter,2.9,No,Credit Card,Next Day Air,No,No,14,PayPal,Every 3 Months,2241,2023-10-17,10,2023
3425,33,Female,Scarf,Accessories,64,KK Nagar,L,Green,Summer,3.6,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Monthly,5312,2023-07-22,7,2023
886,41,Male,Dress,Clothing,99,Chinna Chokikulam,L,Purple,Fall,4.4,Yes,Credit Card,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months,8217,2023-09-16,9,2023
709,37,Male,Backpack,Accessories,50,Palangantham,L,Beige,Summer,3.4,Yes,Cash,Store Pickup,Yes,Yes,19,Cash,Fortnightly,4150,2022-01-23,1,2022
2757,42,Female,Hat,Accessories,23,KK Nagar,L,Violet,Winter,4.1,No,Bank Transfer,Free Shipping,No,No,41,PayPal,Monthly,1909,2024-08-22,8,2024
2667,49,Female,Sandals,Footwear,95,CS Nagar,S,Brown,Winter,4.1,No,Bank Transfer,Store Pickup,No,No,14,Venmo,Fortnightly,7885,2022-11-15,11,2022
3481,21,Female,Sandals,Footwear,79,Iyer Bungalow,L,Peach,Winter,3.5,No,Cash,Free Shipping,No,No,45,PayPal,Monthly,6557,2021-03-21,3,2021
1398,55,Male,Sunglasses,Accessories,67,Anna Nagar,S,Magenta,Summer,4.7,No,Cash,Store Pickup,Yes,Yes,33,PayPal,Annually,5561,2022-02-21,2,2022
1866,56,Male,Pants,Clothing,62,Thirumangalam,S,Silver,Summer,3.8,No,Venmo,Store Pickup,No,No,12,Bank Transfer,Monthly,5146,2021-09-21,9,2021
681,58,Male,Sneakers,Footwear,25,Anna Nagar,M,Magenta,Spring,4.2,Yes,Venmo,Express,Yes,Yes,3,PayPal,Annually,2075,2024-08-03,8,2024
2757,42,Female,Hat,Accessories,23,KK Nagar,L,Violet,Winter,4.1,No,Bank Transfer,Free Shipping,No,No,41,PayPal,Monthly,1909,2024-04-16,4,2024
1369,21,Male,Shirt,Clothing,36,Anna Nagar,L,Orange,Summer,4.9,No,Venmo,Express,Yes,Yes,2,Cash,Weekly,2988,2021-07-01,7,2021
232,28,Male,Blouse,Clothing,26,KK Nagar,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,2158,2022-08-30,8,2022
2065,31,Male,Shoes,Footwear,99,Palangantham,M,Green,Summer,4.0,No,Bank Transfer,2-Day Shipping,No,No,5,Bank Transfer,Monthly,8217,2021-10-19,10,2021
1002,61,Male,Dress,Clothing,60,BB Kulam,M,Orange,Fall,3.6,Yes,Credit Card,Standard,Yes,Yes,4,Debit Card,Fortnightly,4980,2024-04-13,4,2024
2599,64,Male,Backpack,Accessories,86,KK Nagar,XL,Olive,Fall,3.3,No,Credit Card,Express,No,No,31,Debit Card,Annually,7138,2020-01-24,1,2020
3219,37,Female,Skirt,Clothing,34,Palangantham,M,Teal,Fall,3.9,No,Venmo,Express,No,No,49,PayPal,Monthly,2822,2024-04-01,4,2024
1656,37,Male,Sweater,Clothing,81,Meenakshi Nagar,L,Gold,Spring,3.2,No,Venmo,Next Day Air,Yes,Yes,4,PayPal,Monthly,6723,2021-11-05,11,2021
1376,42,Male,Sneakers,Footwear,31,Chinna Chokikulam,L,Brown,Spring,4.1,No,Venmo,2-Day Shipping,Yes,Yes,8,Credit Card,Annually,2573,2024-02-08,2,2024
425,66,Male,Sweater,Clothing,23,Anna Nagar,M,Gold,Winter,4.3,Yes,Credit Card,Standard,Yes,Yes,42,PayPal,Fortnightly,1909,2023-01-30,1,2023
3298,67,Female,Belt,Accessories,82,CS Nagar,M,Violet,Fall,4.1,No,Credit Card,Free Shipping,No,No,47,PayPal,Monthly,6806,2023-03-02,3,2023
3114,46,Female,Shirt,Clothing,93,Thirumangalam,L,Green,Summer,2.6,No,PayPal,Express,No,No,2,Debit Card,Weekly,7719,2022-03-07,3,2022
595,35,Male,Hoodie,Clothing,83,BB Kulam,S,Brown,Winter,2.5,Yes,Cash,Next Day Air,Yes,Yes,6,Debit Card,Monthly,6889,2020-06-24,6,2020
1186,47,Male,Jeans,Clothing,64,Palangantham,M,Magenta,Spring,3.9,No,Debit Card,Standard,Yes,Yes,29,Credit Card,Monthly,5312,2023-04-21,4,2023
2811,27,Female,Jeans,Clothing,31,Ponmeni,M,Purple,Summer,4.0,No,Credit Card,Standard,No,No,10,Debit Card,Fortnightly,2573,2021-05-28,5,2021
1812,42,Male,Belt,Accessories,77,Palangantham,L,Blue,Summer,3.6,No,Bank Transfer,Standard,No,No,33,Bank Transfer,Annually,6391,2023-10-27,10,2023
559,50,Male,Sneakers,Footwear,77,Thirumangalam,L,Teal,Fall,3.2,Yes,Venmo,Express,Yes,Yes,43,Debit Card,Every 3 Months,6391,2022-04-25,4,2022
3106,48,Female,Skirt,Clothing,33,KK Nagar,M,Olive,Fall,2.7,No,Debit Card,Express,No,No,17,Debit Card,Monthly,2739,2024-04-29,4,2024
